program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-03-05;64457;62203;0.322285;0;0.322285;6416872383
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-03-05;20709;20709;0.103545;0.10354;0.207085;65360008
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-03-05;36590;36584;0.18295;0.019916;0.202866;2895136519
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-03-05;7967;7880;0.039835;0.149787;0.189622;225388403
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-03-05;13042;12782;0.06521;0.117768;0.182978;2855893935
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-03-05;3608;2670;0.01804;0.131421;0.149461;288960849
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-03-05;12633;12573;0.063165;0.08006;0.143225;1071864315
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-03-05;1818;1810;0.00909;0.11392;0.12301;401023037
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-03-05;10514;10223;0.05257;0.032762;0.085332;938238187
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-03-05;14165;14165;0.070825;0.01407;0.084895;45083931
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-03-05;824;811;0.00412;0.067579;0.071699;62693508
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-03-05;305;233;0.001525;0.069902;0.071427;52084911
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-03-05;4690;4690;0.02345;0.041615;0.065065;48857793
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-03-05;7240;5146;0.0362;0.02249;0.05869;215669770
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-03-05;9948;9771;0.04974;2e-05;0.04976;1303768421
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-03-05;8802;8784;0.04401;0;0.04401;279881180
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-03-05;591;374;0.002955;0.036345;0.0393;59521904
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-03-05;7489;7489;0.037445;0;0.037445;102756598
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-03-05;2642;2616;0.01321;0.023388;0.036598;280911468
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-03-05;4886;4823;0.02443;0.010465;0.034895;106770224
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-03-05;1323;1246;0.006615;0.027558;0.034173;176446888
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-03-05;3102;3101;0.01551;0.01865;0.03416;441616869
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-03-05;1135;1073;0.005675;0.017857;0.023532;116249927
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-03-05;932;793;0.00466;0.018432;0.023092;37852328
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-03-05;830;830;0.00415;0.011578;0.015728;74432416
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-03-05;1091;1091;0.005455;0.005119;0.010574;444657484
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-03-05;1682;1097;0.00841;0;0.00841;52752740
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-03-05;1331;1331;0.006655;0.00087;0.007525;80053950
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-03-05;530;527;0.00265;0.004513;0.007163;87931657
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-03-05;879;879;0.004395;0.001678;0.006073;182463671
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-03-05;978;969;0.00489;0;0.00489;84444619
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-03-05;941;939;0.004705;3.5e-05;0.00474;62398784
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-03-05;532;530;0.00266;6.6e-05;0.002726;53032456
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-03-05;260;231;0.0013;0.000501;0.001801;56228184
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-03-05;282;282;0.00141;0;0.00141;11782454
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-03-05;202;202;0.00101;0;0.00101;30823553
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-03-05;29;15;0.000145;0.000857;0.001002;4184643
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-03-05;31;31;0.000155;6e-05;0.000215;2085253
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-03-05;2;0;1e-05;0.000198;0.000208;314838
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-03-05;2;2;1e-05;0;1e-05;451881
