avg_commission_rate;block_time;epoch;stake_account_count;staker_rewards_sol;total_inflationary_sol;validator_count;voting_rewards_sol
0.07175305998296612;2023-08-31 09:11:26.000 UTC;497;594465;112435.889124171;178751.15098564897;3679;66315.261861478
0.07170244329253656;2023-09-02 13:24:42.000 UTC;498;599586;112528.968301461;178648.823339072;3687;66119.855037611
0.0716417080429499;2023-09-04 17:05:40.000 UTC;499;598443;112344.471332725;178546.518832033;3697;66202.047499308
0.0715923006529572;2023-09-06 21:16:14.000 UTC;500;603694;112327.667163506;178444.203055256;3706;66116.53589175
0.07156321078292968;2023-09-09 01:21:05.000 UTC;501;611116;112363.307609944;178341.87688608898;3714;65978.569276145
0.07149128159602695;2023-09-11 05:22:50.000 UTC;502;623328;112125.632762056;178239.592607787;3719;66113.959845731
0.07139012047326494;2023-09-13 10:14:26.000 UTC;503;606053;111893.815064577;178137.306454761;3728;66243.491390184
0.07148072383355561;2023-09-15 14:57:08.000 UTC;504;612908;111971.36939035;178035.029472903;3731;66063.660082553
0.07123392018416856;2023-09-17 19:01:22.000 UTC;505;612158;111831.754843504;177932.76298204297;3731;66101.008138539
0.07134382961946975;2023-09-19 23:38:53.000 UTC;506;618310;111985.104500383;177830.458301596;3739;65845.353801213
0.07118736248066707;2023-09-22 04:15:45.000 UTC;507;617668;111863.5768948;177728.155702505;3747;65864.578807705
0.0716125765835222;2023-09-24 07:56:45.000 UTC;508;622104;111936.923160856;177625.940134752;3752;65689.016973896
0.07143085676086995;2023-09-26 11:40:22.000 UTC;509;619456;111719.603866365;177523.72443726298;3757;65804.120570898
0.07128024488098177;2023-09-28 14:55:41.000 UTC;510;626521;111783.527731308;177421.552515368;3761;65638.02478406
0.07115182146114198;2023-09-30 18:00:07.000 UTC;511;625116;111939.235534966;177319.40725155;3765;65380.171716584
0.07110404939555523;2023-10-02 21:25:39.000 UTC;512;631499;111637.87888104;177217.248163743;3773;65579.369282703
0.07115036391544674;2023-10-05 01:18:08.000 UTC;513;630950;111615.544905959;177115.10236373602;3775;65499.557457777
0.07099493278516579;2023-10-07 03:15:58.000 UTC;514;636493;113551.683935145;177012.961199413;3780;63461.277264268
0.07153134342196314;2023-10-09 04:07:40.000 UTC;515;634808;114814.175958684;176910.8311406;3788;62096.655181916
0.07146027214246554;2023-10-11 05:32:36.000 UTC;516;647962;114727.023621389;176808.67150003999;3806;62081.647878651
0.0719743911751356;2023-10-13 06:50:24.000 UTC;517;644358;117920.988693874;176706.516967585;3833;58785.528273711
0.07206836899172629;2023-10-15 07:52:03.000 UTC;518;646306;118579.35886382;176604.424633955;3840;58025.065770135
0.07187587876044767;2023-10-17 09:06:22.000 UTC;519;648007;119719.864762366;176502.35402216102;3846;56782.489259795
0.07193137238368391;2023-10-19 10:18:35.000 UTC;520;652373;119788.717607331;176400.282713429;3850;56611.565106098
0.07239475592458894;2023-10-21 12:01:14.000 UTC;521;650397;121129.956768464;176298.23757506302;3896;55168.280806599
0.07230438493219406;2023-10-23 14:16:50.000 UTC;522;657179;121013.89142409;176196.18821702802;3910;55182.296792938
0.0721113526523352;2023-10-25 17:52:24.000 UTC;523;658667;120837.395749943;176094.15010605;3917;55256.754356107
0.07107236683212197;2023-10-27 20:56:31.000 UTC;524;666490;121746.629074081;175992.113843966;3927;54245.484769885
0.07142669441488879;2023-10-29 21:58:43.000 UTC;525;666786;121808.224056843;175890.085545178;3932;54081.861488335
0.0713709264643692;2023-10-31 23:56:00.000 UTC;526;673908;122020.425527602;175788.041764502;3935;53767.6162369
0.07117827939248703;2023-11-03 03:48:25.000 UTC;527;673851;121637.888242357;175686.007837918;3941;54048.119595561
0.07178731404961913;2023-11-05 06:29:43.000 UTC;528;679280;122640.083762056;175584.014827364;3952;52943.931065308
0.07153438754241338;2023-11-07 08:24:29.000 UTC;529;682072;122649.104452113;175482.014205967;3957;52832.909753854
0.07157554375087051;2023-11-09 10:38:22.000 UTC;530;690762;122626.650540692;175380.018473617;3960;52753.367932925
0.07139720980129931;2023-11-11 15:07:17.000 UTC;531;695185;122499.630515536;175278.000016526;3968;52778.36950099
0.07116186214041535;2023-11-13 19:38:36.000 UTC;532;703220;122816.426744698;175176.035067752;3978;52359.608323054
0.07049457349904334;2023-11-16 00:13:44.000 UTC;533;702094;122401.110418544;175074.090846767;3980;52672.980428223
0.07100127086123792;2023-11-18 04:42:19.000 UTC;534;709741;123248.65029779;174972.148454841;3991;51723.498157051
0.07052689531417973;2023-11-20 07:15:12.000 UTC;535;708622;122981.517506846;174870.21064558398;3991;51888.693138738
0.07050713339574806;2023-11-22 11:28:14.000 UTC;536;716661;122940.776447749;174768.229535528;4003;51827.453087779
0.07000907843570625;2023-11-24 15:47:40.000 UTC;537;718472;123034.131609271;174666.297308337;3987;51632.165699066
0.06975421907468862;2023-11-26 19:18:25.000 UTC;538;725987;123086.41351819;174564.352442879;3987;51477.938924689
0.06959543426507533;2023-11-28 23:53:02.000 UTC;539;728291;123034.661864773;174462.38975663;3992;51427.727891857
0.06921485362576182;2023-12-01 04:31:55.000 UTC;540;724942;122844.312465755;174360.463410564;4005;51516.150944809
0.06896624656525494;2023-12-03 08:23:41.000 UTC;541;714598;122710.680176761;174258.542141374;4007;51547.861964613
0.06897830803849456;2023-12-05 12:49:55.000 UTC;542;719945;122401.157950771;174156.667993224;4015;51755.510042453
0.06870005525803341;2023-12-07 18:40:24.000 UTC;543;723689;122318.931157172;174054.790046349;4022;51735.858889177
0.06849757930616318;2023-12-10 01:17:22.000 UTC;544;730350;122293.665943858;173952.885139686;4027;51659.219195828
0.06843899568952556;2023-12-12 08:28:18.000 UTC;545;721186;122429.034820016;173850.98179973598;4035;51421.94697972
0.06804814860382583;2023-12-14 15:53:54.000 UTC;546;738300;122274.687342526;173748.885439962;4038;51474.198097436
0.0681098719636963;2023-12-16 22:31:02.000 UTC;547;746874;122372.229480229;173646.690051208;4040;51274.460570979
0.0678505670667778;2023-12-19 05:31:13.000 UTC;548;760240;122264.273199816;173544.556229882;4023;51280.283030066
0.06773495623704573;2023-12-21 12:11:08.000 UTC;549;785758;122232.00881931;173442.250074504;4022;51210.241255194
0.06746526353929376;2023-12-23 18:19:17.000 UTC;550;773630;122122.871881999;173339.504555234;4032;51216.632673235
0.06674700218355555;2023-12-26 00:20:53.000 UTC;551;774444;121275.938211647;173236.75145685198;4038;51960.813245205
0.06665578518290467;2023-12-28 06:24:49.000 UTC;552;778120;121298.48978903;173133.49053899;4044;51835.00074996
0.06633503761239179;2023-12-30 13:06:57.000 UTC;553;773890;121253.52294504;173030.666176103;4049;51777.143231063
0.06597511240860665;2024-01-01 20:23:54.000 UTC;554;781347;121245.494180473;172927.92266462801;4055;51682.428484155
0.06537776653354882;2024-01-04 03:12:34.000 UTC;555;781146;121583.350659513;172825.181051079;4061;51241.830391566
0.06450271713941963;2024-01-06 10:27:53.000 UTC;556;775670;121155.650512234;172722.637699526;4061;51566.987187292
0.0638948294263487;2024-01-08 17:18:08.000 UTC;557;775273;120573.709278175;172620.179907828;4063;52046.470629653
0.06324818442297303;2024-01-10 22:15:38.000 UTC;558;779084;120664.24178162;172517.89574552502;4065;51853.653963905
0.06384019617590825;2024-01-13 02:23:19.000 UTC;559;780508;121086.841982567;172415.716922473;4075;51328.874939906
0.06346989886218335;2024-01-15 07:14:54.000 UTC;560;797401;120605.355552149;172313.485496436;4072;51708.129944287
0.06369032210158027;2024-01-17 11:39:38.000 UTC;561;795379;120839.097920906;172210.853260119;4085;51371.755339213
0.06327040993027962;2024-01-19 13:51:09.000 UTC;562;799444;121042.214318559;172108.228418048;4096;51066.014099489
0.0631989193646657;2024-01-21 15:44:38.000 UTC;563;800306;120901.767410316;172005.48766952;4107;51103.720259204
0.06269706129195199;2024-01-23 17:28:10.000 UTC;564;807169;120494.900300143;171902.91038442898;4116;51408.010084286
0.06224700913284562;2024-01-25 19:19:15.000 UTC;565;808291;120835.114238325;171800.108381341;4127;50964.994143016
0.061558700731230404;2024-01-27 21:19:11.000 UTC;566;812662;120828.439662643;171697.143135945;4126;50868.703473302
0.06261503581573656;2024-01-29 23:15:59.000 UTC;567;817432;121202.241730971;171594.237483507;4130;50391.995752536
0.06173360531883957;2024-02-01 01:16:32.000 UTC;568;823888;120397.146351848;171490.42996125598;4132;51093.283609408
0.06167784512164842;2024-02-03 03:23:03.000 UTC;569;825012;119987.86068996;171387.07114485;4136;51399.21045489
0.06180742709863009;2024-02-05 07:04:33.000 UTC;570;826714;119942.319770264;171284.381316677;4140;51342.061546413
0.06141333987025957;2024-02-07 14:39:03.000 UTC;571;830371;119917.505515119;171181.628982592;4143;51264.123467473
0.0629734442343788;2024-02-09 15:56:18.000 UTC;572;837910;120349.189437498;171079.183716417;4142;50729.994278919
0.06270821552077786;2024-02-11 17:12:35.000 UTC;573;839932;119956.765438546;170977.10228912102;4110;51020.336850575
0.06249776589512321;2024-02-13 19:20:30.000 UTC;574;848168;119639.103747663;170874.816473707;4092;51235.712726044
0.061341629788400194;2024-02-15 21:31:21.000 UTC;575;849724;119618.42948089;170772.670199291;4092;51154.240718401
0.060265572478882985;2024-02-17 23:56:21.000 UTC;576;859255;119505.864133171;170670.694054049;4093;51164.829920878
0.055901094560623255;2024-02-20 02:56:34.000 UTC;577;859447;120095.438152589;170568.795314932;4083;50473.357162343
0.05551604677114532;2024-02-22 05:56:27.000 UTC;578;867869;119961.780595333;170466.94652221398;4084;50505.165926881
0.05552423803573628;2024-02-24 08:55:33.000 UTC;579;868161;120354.973502847;170365.222738006;4102;50010.249235159
0.05489431237492701;2024-02-26 11:04:42.000 UTC;580;873800;120292.66550412;170263.622027349;4104;49970.956523229
0.05487533165040856;2024-02-28 13:20:22.000 UTC;581;868856;119943.644529335;170162.018140475;4112;50218.37361114
0.05479604551610375;2024-03-01 14:58:34.000 UTC;582;874561;119722.133069562;170060.44293514598;4115;50338.309865584
0.05460532768383798;2024-03-03 16:29:12.000 UTC;583;869373;119186.017307367;169958.855265257;4115;50772.83795789
0.05441158261944427;2024-03-05 17:35:55.000 UTC;584;875913;119292.908779046;169856.954900903;4120;50564.046121857
0.054191698214008384;2024-03-07 18:42:37.000 UTC;585;877409;118581.687777341;169754.282426597;4132;51172.594649256
0.053618026534565606;2024-03-09 19:55:31.000 UTC;586;881241;118184.708029475;169651.720485807;4137;51467.012456332
0.05317213475288717;2024-03-11 21:37:21.000 UTC;587;878356;118155.295327667;169548.116680474;4144;51392.821352807
0.0527022669662661;2024-03-14 00:25:07.000 UTC;588;876394;118074.000893434;169444.210945581;4159;51370.210052147
0.05262092978048387;2024-03-16 03:48:14.000 UTC;589;885433;119081.519935185;169338.536997038;4169;50257.017061853
0.05188676159094628;2024-03-18 06:54:33.000 UTC;590;890255;118372.086318307;169231.517127139;4168;50859.430808832
0.05184639085501591;2024-03-20 09:11:21.000 UTC;591;971685;118176.925153493;169123.396722679;4182;50946.471569186
0.05183682333065629;2024-03-22 11:45:51.000 UTC;592;1014046;117509.039088615;169016.617184247;4210;51507.578095632
0.05157070270012538;2024-03-24 15:45:05.000 UTC;593;1039519;118273.290862161;168912.129340952;4215;50638.838478791
0.05149608252781562;2024-03-26 18:55:38.000 UTC;594;1064085;118115.082027485;168807.086901117;4235;50692.004873632
0.051381023901552574;2024-03-28 22:19:43.000 UTC;595;1088076;118136.877729635;168702.199957632;4278;50565.322227997
0.05110214620593068;2024-03-31 03:59:07.000 UTC;596;1094419;118009.616016389;168596.56754257402;4283;50586.951526185
0.04979946423964263;2024-04-02 09:12:24.000 UTC;597;1114238;116937.877525381;168491.376451466;4321;51553.498926085
0.05013816873169374;2024-04-04 16:13:21.000 UTC;598;1135446;118060.112237964;168386.017727189;4435;50325.905489225
0.05003788933237505;2024-04-07 02:33:13.000 UTC;599;1135877;117947.140286706;168280.715030017;4542;50333.574743311
0.049976372901713244;2024-04-09 14:19:30.000 UTC;600;1147274;118997.66604036;168175.18871607998;4548;49177.52267572
0.05010207802852179;2024-04-12 01:20:10.000 UTC;601;1141899;119231.177726387;168070.251605313;4572;48839.073878926
0.04994252813489769;2024-04-14 10:23:07.000 UTC;602;1154155;118500.315522156;167966.748588443;4655;49466.433066287
0.04948632637908294;2024-04-16 17:21:47.000 UTC;603;1156122;118979.126841629;167863.26495013;4657;48884.138108501
0.049429359022294256;2024-04-18 21:54:24.000 UTC;604;1140787;118211.492112742;167760.48079883;4660;49548.988686088
0.049218542597588975;2024-04-21 04:52:56.000 UTC;605;1135848;118282.651363206;167657.780287273;4662;49375.128924067
0.04895660272761987;2024-04-23 12:40:07.000 UTC;606;1146928;118108.629915071;167554.835868595;4670;49446.205953524
0.048656599578977354;2024-04-25 20:39:34.000 UTC;607;1155531;117704.872876986;167451.09789976402;4663;49746.225022778
0.04864041445270573;2024-04-28 05:22:17.000 UTC;608;1158326;117875.724465106;167348.135294678;4671;49472.410829572
0.04850494434232187;2024-04-30 13:47:25.000 UTC;609;1176441;117965.134319414;167245.522935988;4671;49280.388616574
0.04817406465620687;2024-05-02 20:55:47.000 UTC;610;1175973;119021.610510751;167143.112117621;4681;48121.50160687
0.047906115716551644;2024-05-05 04:48:05.000 UTC;611;1161446;118524.080055258;167040.072183666;4683;48515.992128408
0.04768359198015973;2024-05-07 12:30:38.000 UTC;612;1180566;117721.480797905;166937.07308567298;4693;49215.592287768
0.04696343026385352;2024-05-09 19:15:53.000 UTC;613;1175152;117773.097603861;166833.598554156;4699;49060.500950295
0.046750002039722585;2024-05-12 01:05:02.000 UTC;614;1168231;117764.377558794;166730.539939859;4704;48966.162381065
0.04688899662876717;2024-05-14 06:17:40.000 UTC;615;1160799;118068.171712216;166627.116741932;4713;48558.945029716
0.046631044901822225;2024-05-16 11:13:28.000 UTC;616;1171623;119140.26004999;166523.535231199;4707;47383.275181209
0.045666373249441256;2024-05-18 15:57:38.000 UTC;617;1194800;119012.037394684;166420.626988213;4715;47408.589593529
0.045534059120816144;2024-05-20 20:59:21.000 UTC;618;1210682;118948.046974052;166317.853622711;4721;47369.806648659
0.04555879770284089;2024-05-23 02:12:44.000 UTC;619;1175523;118805.691602948;166214.92357334;4726;47409.231970392
0.045768884783465316;2024-05-25 08:45:21.000 UTC;620;1211245;118173.78550413;166111.91135096402;4727;47938.125846834
0.04575877182640322;2024-05-27 15:24:34.000 UTC;621;1218373;118169.288414304;166009.13568212301;4728;47839.847267819
0.0456755622695956;2024-05-29 20:44:30.000 UTC;622;1234285;118120.440697677;165905.158733884;4731;47784.718036207
0.04503597591744221;2024-06-01 00:31:18.000 UTC;623;1236272;118228.58275715;165801.687772502;4736;47573.105015352
0.04496567311515938;2024-06-03 04:32:15.000 UTC;624;1241981;118293.160461813;165698.924182026;4735;47405.763720213
0.044899758661932465;2024-06-05 09:18:03.000 UTC;625;1244645;118131.088448133;165596.110877311;4737;47465.022429178
0.044713244606832354;2024-06-07 14:10:07.000 UTC;626;1252133;118250.825177596;165492.01746429398;4738;47241.192286698
0.04413373232817195;2024-06-09 18:21:01.000 UTC;627;1254359;118580.358123297;165387.757051074;4742;46807.398927777
0.04420312909860945;2024-06-11 23:21:42.000 UTC;628;1262625;118328.380167457;165283.702729066;4741;46955.322561609
0.04416909838610854;2024-06-14 04:27:07.000 UTC;629;1258787;118282.218583256;165179.149231741;4745;46896.930648485
0.043925506414079635;2024-06-16 09:09:47.000 UTC;630;1265037;118684.98240548;165076.57344546;4758;46391.59103998
0.043867992230929874;2024-06-18 14:32:57.000 UTC;631;1208599;118570.03951317;164972.93934761;4758;46402.89983444
0.043628867051218136;2024-06-20 19:56:33.000 UTC;632;1221668;118444.633995191;164868.928670486;4762;46424.294675295
0.043862991302755165;2024-06-23 02:07:00.000 UTC;633;1219946;118712.529802127;164765.708540933;4766;46053.178738806
0.043818988178651895;2024-06-25 08:10:58.000 UTC;634;1232460;118857.763094858;164663.005709077;4768;45805.242614219
0.043415241152349425;2024-06-27 14:27:23.000 UTC;635;1228812;118894.697465011;164559.926915649;4771;45665.229450638
0.04368772139642578;2024-06-29 21:02:25.000 UTC;636;1237697;118608.696220133;164455.479069514;4778;45846.782849381
0.04364599322491495;2024-07-02 03:51:40.000 UTC;637;1234702;118579.127694856;164352.439384854;4781;45773.311689998
0.043522608652709016;2024-07-04 10:41:10.000 UTC;638;1241238;118611.021781665;164249.310461779;4783;45638.288680114
0.04353587808034426;2024-07-06 17:37:02.000 UTC;639;1247231;118573.225843016;164146.814141262;4788;45573.588298246
0.04358188950651125;2024-07-09 00:43:32.000 UTC;640;1251668;118502.731157675;164043.8445441;4791;45541.113386425
0.04360008821598253;2024-07-11 08:37:23.000 UTC;641;1250265;118361.603650639;163941.23517433;4796;45579.631523691
0.04349286603902451;2024-07-13 16:32:55.000 UTC;642;1263123;119211.53042565;163838.512263098;4797;44626.981837448
0.04366588694736299;2024-07-15 23:54:14.000 UTC;643;1266733;119198.225274543;163734.47758089;4800;44536.252306347
0.04295500776401824;2024-07-18 06:54:06.000 UTC;644;1327908;119357.268558998;163631.190820168;4802;44273.92226117
0.043097859782133846;2024-07-20 13:49:50.000 UTC;645;1357570;119310.228013984;163528.265261228;4310;44218.037247244
0.043197531585304844;2024-07-22 19:54:28.000 UTC;646;1371920;119125.98648467;163425.383257697;4315;44299.396773027
0.042830927516739246;2024-07-25 01:26:43.000 UTC;647;1378473;118989.381633824;163322.423696171;4319;44333.042062347
0.04375991086243568;2024-07-27 08:40:34.000 UTC;648;1388312;119019.723845843;163220.01097628498;4324;44200.287130442
0.043651836607833845;2024-07-29 15:10:16.000 UTC;649;1387251;118954.767028294;163116.823161296;4331;44162.056133002
0.04352391365549288;2024-07-31 20:39:45.000 UTC;650;1314570;118782.526684708;163013.46139467502;4344;44230.934709967
