program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY;2026-02-07;6;4;3e-05;0;3e-05;152980
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-07;1;1;5e-06;0;5e-06;285232
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-08;7215017;5149312;36.075085;2.443997;38.519082;2495367649
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-08;3582741;1882105;17.913705;2.751888;20.665593;982386212
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-08;42714;34119;0.21357;1.1693;1.38287;4924071926
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-08;70555;70555;0.352775;1.02259;1.375365;570893143
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-08;198983;25664;0.994915;0.007116;1.002031;15743511881
7SyiQ664tWYCyWyKDftkfLspE85pJrUR4kJQwb6brYb9;2026-02-08;68046;68046;0.34023;0.353365;0.693595;172370663
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-08;72672;57749;0.36336;0;0.36336;17995459189
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-08;2524;2514;0.01262;0.323793;0.336413;582166794
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-08;11336;11140;0.05668;0.269431;0.326111;320788751
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-08;48974;46283;0.24487;0;0.24487;4098422526
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-08;1778;1611;0.00889;0.189298;0.198188;223671855
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-08;31508;31500;0.15754;0.02074;0.17828;2465757423
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-08;12332;12012;0.06166;0.09681;0.15847;445160816
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-08;20390;19474;0.10195;0.046447;0.148397;1612709908
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-08;9907;9133;0.049535;0.043564;0.093099;433098480
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-08;15382;15382;0.07691;0;0.07691;213705859
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-08;603;527;0.003015;0.072971;0.075986;126034643
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-08;3099;3099;0.015495;0.04398;0.059475;61233560
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-08;672;668;0.00336;0.054162;0.057522;49708152
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-08;1489;1428;0.007445;0.047857;0.055302;200511049
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-08;9941;9763;0.049705;0.000848;0.050553;1809487576
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-08;8669;8664;0.043345;0;0.043345;268077695
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-08;6157;5857;0.030785;0.006116;0.036901;222768683
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-08;5105;4088;0.025525;0.000462;0.025987;123741919
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-08;1050;1050;0.00525;0.016643;0.021893;96021263
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-08;1756;1509;0.00878;0.011865;0.020645;62750990
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-08;2805;2753;0.014025;0.005815;0.01984;215174430
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-08;1681;1454;0.008405;0.010177;0.018582;30271118
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-08;1925;1925;0.009625;0.007483;0.017108;372010367
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-08;1077;1068;0.005385;0.010869;0.016254;405373234
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-08;584;475;0.00292;0.013247;0.016167;60759198
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-08;698;698;0.00349;0.01267;0.01616;49164277
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-08;1164;1116;0.00582;0.009733;0.015553;147057765
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-08;2652;2652;0.01326;0.000954;0.014214;189912489
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-08;1622;1616;0.00811;0;0.00811;150868750
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-08;503;349;0.002515;0.002473;0.004988;84294309
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-08;165;163;0.000825;0.003027;0.003852;55787957
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-08;459;459;0.002295;0;0.002295;75158984
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-08;456;413;0.00228;0;0.00228;12268025
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-08;273;273;0.001365;5.5e-05;0.00142;18453895
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-08;19;9;9.5e-05;0.000684;0.000779;2294118
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-08;111;111;0.000555;1e-05;0.000565;4928386
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-08;87;87;0.000435;0;0.000435;4949935
jCebN34bUfdeUYJT13J1yG16XWQpt5PDx6Mse9GUqhR;2026-02-08;13;13;6.5e-05;6.5e-05;0.00013;1695539
PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY;2026-02-08;12;12;6e-05;0;6e-05;303267
