program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-23;65265;65265;0.326325;0.326325;0.65265;208717470
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-23;27411;27411;0.137055;0.481185;0.61824;256649136
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-23;2487;2447;0.012435;0.315114;0.327549;563829857
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-23;51725;48931;0.258625;0;0.258625;4427660444
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-23;1522;1369;0.00761;0.208522;0.216132;208436169
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-23;34227;34223;0.171135;0.027948;0.199083;2671252459
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-23;16893;16865;0.084465;0.08412;0.168585;151485742
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-23;21329;20223;0.106645;0.057264;0.163909;1720878998
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-23;14297;14172;0.071485;0.086698;0.158183;1226427408
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-23;4705;3005;0.023525;0.086779;0.110304;134251754
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-23;7626;5647;0.03813;0.069959;0.108089;365789926
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-23;6039;6039;0.030195;0.05508;0.085275;65369317
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-23;840;816;0.0042;0.068513;0.072713;62283435
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-23;4174;2530;0.02087;0.047338;0.068208;144720800
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-23;213;172;0.001065;0.045564;0.046629;30055266
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-23;3081;2969;0.015405;0.030963;0.046368;336574612
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-23;1080;979;0.0054;0.038499;0.043899;94221865
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-23;8443;8424;0.042215;0;0.042215;261624830
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-23;8250;8249;0.04125;0;0.04125;115428161
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-23;1100;1100;0.0055;0.033772;0.039272;98379180
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-23;3046;3044;0.01523;0.020133;0.035363;440594933
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-23;1996;1916;0.00998;0.007866;0.017846;44175838
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-23;236;178;0.00118;0.015356;0.016536;24643499
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-23;2952;2952;0.01476;0.00175;0.01651;207216154
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-23;3061;2607;0.015305;5e-05;0.015355;537430895
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-23;1766;1765;0.00883;0.004998;0.013828;411324991
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-23;2722;2722;0.01361;1.5e-05;0.013625;8818655
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-23;5;2;2.5e-05;0.013481;0.013506;1873747
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-23;262;262;0.00131;0.010994;0.012304;98748894
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-23;2156;2156;0.01078;0;0.01078;400775163
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-23;991;990;0.004955;0.005786;0.010741;424382483
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-23;1356;1217;0.00678;0;0.00678;41161944
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-23;1090;1081;0.00545;0.0006;0.00605;81623170
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-23;376;345;0.00188;0.002026;0.003906;83025194
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-23;746;746;0.00373;0;0.00373;88822058
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-23;702;700;0.00351;1e-05;0.00352;49504300
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-23;554;551;0.00277;0;0.00277;57203479
2qGyiNeWyZxNdkvWHc2jT5qkCnYa1j1gDLSSUmyoWMh8;2026-02-23;511;511;0.002555;0;0.002555;62495264
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-23;260;260;0.0013;0;0.0013;10915304
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-23;8;4;4e-05;0.001176;0.001216;1304618
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-23;16;16;8e-05;0;8e-05;885843
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-23;4;4;2e-05;0;2e-05;1146955
